"NOME_MUN","RACA_COR","NU_ANO","CASOS"
"Bom Jesus do Itabapoana","Ignorado","2024",417
"Bom Jesus do Itabapoana","Ignorado","2025",173
"Cabo Frio","Branca","2015",54
"Cabo Frio","Branca","2016",75
"Cabo Frio","Branca","2017",93
"Cabo Frio","Branca","2018",41
"Cabo Frio","Branca","2019",95
"Cabo Frio","Branca","2020",18
"Cabo Frio","Branca","2021",38
"Cabo Frio","Branca","2022",20
"Cabo Frio","Branca","2023",76
"Cabo Frio","Branca","2024",238
"Cabo Frio","Branca","2025",54
"Cabo Frio","Preta","2015",10
"Cabo Frio","Preta","2016",14
"Cabo Frio","Preta","2017",12
"Cabo Frio","Preta","2018",6
"Cabo Frio","Preta","2019",16
"Cabo Frio","Preta","2020",10
"Cabo Frio","Preta","2021",12
"Cabo Frio","Preta","2022",1
"Cabo Frio","Preta","2023",22
"Cabo Frio","Preta","2024",60
"Cabo Frio","Preta","2025",5
"Cabo Frio","Amarela","2015",2
"Cabo Frio","Amarela","2016",2
"Cabo Frio","Amarela","2017",0
"Cabo Frio","Amarela","2018",1
"Cabo Frio","Amarela","2019",0
"Cabo Frio","Amarela","2020",0
"Cabo Frio","Amarela","2021",0
"Cabo Frio","Amarela","2022",1
"Cabo Frio","Amarela","2023",1
"Cabo Frio","Amarela","2024",8
"Cabo Frio","Amarela","2025",0
"Cabo Frio","Parda","2015",33
"Cabo Frio","Parda","2016",28
"Cabo Frio","Parda","2017",36
"Cabo Frio","Parda","2018",22
"Cabo Frio","Parda","2019",60
"Cabo Frio","Parda","2020",13
"Cabo Frio","Parda","2021",18
"Cabo Frio","Parda","2022",19
"Cabo Frio","Parda","2023",45
"Cabo Frio","Parda","2024",450
"Cabo Frio","Parda","2025",40
"Cabo Frio","Indígena","2015",2
"Cabo Frio","Indígena","2016",0
"Cabo Frio","Indígena","2017",0
"Cabo Frio","Indígena","2018",0
"Cabo Frio","Indígena","2019",1
"Cabo Frio","Indígena","2020",0
"Cabo Frio","Indígena","2021",0
"Cabo Frio","Indígena","2022",1
"Cabo Frio","Indígena","2023",0
"Cabo Frio","Indígena","2024",7
"Cabo Frio","Indígena","2025",0
"Cabo Frio","Ignorado","2015",99
"Cabo Frio","Ignorado","2016",79
"Cabo Frio","Ignorado","2017",61
"Cabo Frio","Ignorado","2018",33
"Cabo Frio","Ignorado","2019",105
"Cabo Frio","Ignorado","2020",34
"Cabo Frio","Ignorado","2021",20
"Cabo Frio","Ignorado","2022",10
"Cabo Frio","Ignorado","2023",18
"Cabo Frio","Ignorado","2024",39
"Cabo Frio","Ignorado","2025",0
"Cachoeiras de Macacu","Branca","2015",3
"Cachoeiras de Macacu","Branca","2016",55
"Cachoeiras de Macacu","Branca","2017",0
"Cachoeiras de Macacu","Branca","2018",4
"Cachoeiras de Macacu","Branca","2019",0
"Cachoeiras de Macacu","Branca","2020",0
"Cachoeiras de Macacu","Branca","2021",0
"Cachoeiras de Macacu","Branca","2022",5
"Cachoeiras de Macacu","Branca","2023",3
"Cachoeiras de Macacu","Branca","2024",37
"Cachoeiras de Macacu","Branca","2025",5
"Cachoeiras de Macacu","Preta","2015",2
"Cachoeiras de Macacu","Preta","2016",1
"Cachoeiras de Macacu","Preta","2017",0
"Cachoeiras de Macacu","Preta","2018",3
"Cachoeiras de Macacu","Preta","2019",1
"Cachoeiras de Macacu","Preta","2020",0
"Cachoeiras de Macacu","Preta","2021",0
"Cachoeiras de Macacu","Preta","2022",1
"Cachoeiras de Macacu","Preta","2023",2
"Cachoeiras de Macacu","Preta","2024",22
"Cachoeiras de Macacu","Preta","2025",1
"Cachoeiras de Macacu","Amarela","2015",0
"Cachoeiras de Macacu","Amarela","2016",0
"Cachoeiras de Macacu","Amarela","2017",0
"Cachoeiras de Macacu","Amarela","2018",0
"Cachoeiras de Macacu","Amarela","2019",0
"Cachoeiras de Macacu","Amarela","2020",0
"Cachoeiras de Macacu","Amarela","2021",0
"Cachoeiras de Macacu","Amarela","2022",1
"Cachoeiras de Macacu","Amarela","2023",2
"Cachoeiras de Macacu","Amarela","2024",12
"Cachoeiras de Macacu","Amarela","2025",0
"Cachoeiras de Macacu","Parda","2015",5
"Cachoeiras de Macacu","Parda","2016",47
"Cachoeiras de Macacu","Parda","2017",0
"Cachoeiras de Macacu","Parda","2018",10
"Cachoeiras de Macacu","Parda","2019",1
"Cachoeiras de Macacu","Parda","2020",3
"Cachoeiras de Macacu","Parda","2021",0
"Cachoeiras de Macacu","Parda","2022",29
"Cachoeiras de Macacu","Parda","2023",373
"Cachoeiras de Macacu","Parda","2024",1069
"Cachoeiras de Macacu","Parda","2025",150
"Cachoeiras de Macacu","Indígena","2015",0
"Cachoeiras de Macacu","Indígena","2016",1
"Cachoeiras de Macacu","Indígena","2017",0
"Cachoeiras de Macacu","Indígena","2018",0
"Cachoeiras de Macacu","Indígena","2019",0
"Cachoeiras de Macacu","Indígena","2020",0
"Cachoeiras de Macacu","Indígena","2021",0
"Cachoeiras de Macacu","Indígena","2022",0
"Cachoeiras de Macacu","Indígena","2023",0
"Cachoeiras de Macacu","Indígena","2024",0
"Cachoeiras de Macacu","Indígena","2025",1
"Cachoeiras de Macacu","Ignorado","2015",1
"Cachoeiras de Macacu","Ignorado","2016",334
"Cachoeiras de Macacu","Ignorado","2017",1
"Cachoeiras de Macacu","Ignorado","2018",9
"Cachoeiras de Macacu","Ignorado","2019",0
"Cachoeiras de Macacu","Ignorado","2020",0
"Cachoeiras de Macacu","Ignorado","2021",1
"Cachoeiras de Macacu","Ignorado","2022",1
"Cachoeiras de Macacu","Ignorado","2023",3
"Cachoeiras de Macacu","Ignorado","2024",26
"Cachoeiras de Macacu","Ignorado","2025",10
"Cambuci","Branca","2015",4
"Cambuci","Branca","2016",8
"Cambuci","Branca","2017",0
"Cambuci","Branca","2018",2
"Cambuci","Branca","2019",3
"Cambuci","Branca","2020",2
"Cambuci","Branca","2021",0
"Cambuci","Branca","2022",40
"Cambuci","Branca","2023",34
"Cambuci","Branca","2024",228
"Cambuci","Branca","2025",29
"Cambuci","Preta","2015",1
"Cambuci","Preta","2016",2
"Cambuci","Preta","2017",0
"Cambuci","Preta","2018",2
"Cambuci","Preta","2019",1
"Cambuci","Preta","2020",0
"Cambuci","Preta","2021",0
"Cambuci","Preta","2022",6
"Cambuci","Preta","2023",9
"Cambuci","Preta","2024",73
"Cambuci","Preta","2025",10
"Cambuci","Amarela","2015",0
"Cambuci","Amarela","2016",0
"Cambuci","Amarela","2017",0
"Cambuci","Amarela","2018",0
"Cambuci","Amarela","2019",0
"Cambuci","Amarela","2020",0
"Cambuci","Amarela","2021",0
"Cambuci","Amarela","2022",0
"Cambuci","Amarela","2023",0
"Cambuci","Amarela","2024",10
"Cambuci","Amarela","2025",0
"Cambuci","Parda","2015",3
"Cambuci","Parda","2016",6
"Cambuci","Parda","2017",0
"Cambuci","Parda","2018",0
"Cambuci","Parda","2019",2
"Cambuci","Parda","2020",1
"Cambuci","Parda","2021",0
"Cambuci","Parda","2022",24
"Cambuci","Parda","2023",18
"Cambuci","Parda","2024",126
"Cambuci","Parda","2025",17
"Cambuci","Indígena","2015",0
"Cambuci","Indígena","2016",0
"Cambuci","Indígena","2017",0
"Cambuci","Indígena","2018",0
"Cambuci","Indígena","2019",0
"Cambuci","Indígena","2020",0
"Cambuci","Indígena","2021",0
"Cambuci","Indígena","2022",0
"Cambuci","Indígena","2023",0
"Cambuci","Indígena","2024",1
"Cambuci","Indígena","2025",0
"Cambuci","Ignorado","2015",0
"Cambuci","Ignorado","2016",2
"Cambuci","Ignorado","2017",0
"Cambuci","Ignorado","2018",0
"Cambuci","Ignorado","2019",0
"Cambuci","Ignorado","2020",0
"Cambuci","Ignorado","2021",0
"Cambuci","Ignorado","2022",40
"Cambuci","Ignorado","2023",6
"Cambuci","Ignorado","2024",44
"Cambuci","Ignorado","2025",0
"Campos dos Goytacazes","Branca","2015",2245
"Campos dos Goytacazes","Branca","2016",1645
"Campos dos Goytacazes","Branca","2017",31
"Campos dos Goytacazes","Branca","2018",62
"Campos dos Goytacazes","Branca","2019",27
"Campos dos Goytacazes","Branca","2020",1
"Campos dos Goytacazes","Branca","2021",6
"Campos dos Goytacazes","Branca","2022",111
"Campos dos Goytacazes","Branca","2023",2137
"Campos dos Goytacazes","Branca","2024",5840
"Campos dos Goytacazes","Branca","2025",168
"Campos dos Goytacazes","Preta","2015",572
"Campos dos Goytacazes","Preta","2016",508
"Campos dos Goytacazes","Preta","2017",10
"Campos dos Goytacazes","Preta","2018",15
"Campos dos Goytacazes","Preta","2019",8
"Campos dos Goytacazes","Preta","2020",0
"Campos dos Goytacazes","Preta","2021",2
"Campos dos Goytacazes","Preta","2022",32
"Campos dos Goytacazes","Preta","2023",337
"Campos dos Goytacazes","Preta","2024",546
"Campos dos Goytacazes","Preta","2025",16
"Campos dos Goytacazes","Amarela","2015",29
"Campos dos Goytacazes","Amarela","2016",12
"Campos dos Goytacazes","Amarela","2017",1
"Campos dos Goytacazes","Amarela","2018",0
"Campos dos Goytacazes","Amarela","2019",0
"Campos dos Goytacazes","Amarela","2020",0
"Campos dos Goytacazes","Amarela","2021",1
"Campos dos Goytacazes","Amarela","2022",1
"Campos dos Goytacazes","Amarela","2023",9
"Campos dos Goytacazes","Amarela","2024",31
"Campos dos Goytacazes","Amarela","2025",6
"Campos dos Goytacazes","Parda","2015",1730
"Campos dos Goytacazes","Parda","2016",665
"Campos dos Goytacazes","Parda","2017",10
"Campos dos Goytacazes","Parda","2018",23
"Campos dos Goytacazes","Parda","2019",19
"Campos dos Goytacazes","Parda","2020",1
"Campos dos Goytacazes","Parda","2021",2
"Campos dos Goytacazes","Parda","2022",42
"Campos dos Goytacazes","Parda","2023",761
"Campos dos Goytacazes","Parda","2024",3351
"Campos dos Goytacazes","Parda","2025",82
"Campos dos Goytacazes","Indígena","2015",8
"Campos dos Goytacazes","Indígena","2016",1
"Campos dos Goytacazes","Indígena","2017",0
"Campos dos Goytacazes","Indígena","2018",0
"Campos dos Goytacazes","Indígena","2019",0
"Campos dos Goytacazes","Indígena","2020",0
"Campos dos Goytacazes","Indígena","2021",1
"Campos dos Goytacazes","Indígena","2022",1
"Campos dos Goytacazes","Indígena","2023",4
"Campos dos Goytacazes","Indígena","2024",56
"Campos dos Goytacazes","Indígena","2025",0
"Campos dos Goytacazes","Ignorado","2015",1122
"Campos dos Goytacazes","Ignorado","2016",601
"Campos dos Goytacazes","Ignorado","2017",8
"Campos dos Goytacazes","Ignorado","2018",50
"Campos dos Goytacazes","Ignorado","2019",23
"Campos dos Goytacazes","Ignorado","2020",5
"Campos dos Goytacazes","Ignorado","2021",70
"Campos dos Goytacazes","Ignorado","2022",37
"Campos dos Goytacazes","Ignorado","2023",396
"Campos dos Goytacazes","Ignorado","2024",9973
"Campos dos Goytacazes","Ignorado","2025",28
"Cantagalo","Branca","2015",10
"Cantagalo","Branca","2016",140
"Cantagalo","Branca","2017",2
"Cantagalo","Branca","2018",1
"Cantagalo","Branca","2019",5
"Cantagalo","Branca","2020",0
"Cantagalo","Branca","2021",0
"Cantagalo","Branca","2022",9
"Cantagalo","Branca","2023",15
"Cantagalo","Branca","2024",769
"Cantagalo","Branca","2025",96
"Cantagalo","Preta","2015",4
"Cantagalo","Preta","2016",102
"Cantagalo","Preta","2017",0
"Cantagalo","Preta","2018",1
"Cantagalo","Preta","2019",0
"Cantagalo","Preta","2020",0
"Cantagalo","Preta","2021",0
"Cantagalo","Preta","2022",7
"Cantagalo","Preta","2023",2
"Cantagalo","Preta","2024",402
"Cantagalo","Preta","2025",69
"Cantagalo","Amarela","2015",0
"Cantagalo","Amarela","2016",0
"Cantagalo","Amarela","2017",0
"Cantagalo","Amarela","2018",0
"Cantagalo","Amarela","2019",0
"Cantagalo","Amarela","2020",0
"Cantagalo","Amarela","2021",0
"Cantagalo","Amarela","2022",0
"Cantagalo","Amarela","2023",0
"Cantagalo","Amarela","2024",3
"Cantagalo","Amarela","2025",1
"Cantagalo","Parda","2015",1
"Cantagalo","Parda","2016",53
"Cantagalo","Parda","2017",0
"Cantagalo","Parda","2018",1
"Cantagalo","Parda","2019",2
"Cantagalo","Parda","2020",1
"Cantagalo","Parda","2021",0
"Cantagalo","Parda","2022",8
"Cantagalo","Parda","2023",9
"Cantagalo","Parda","2024",364
"Cantagalo","Parda","2025",40
"Cantagalo","Indígena","2015",0
"Cantagalo","Indígena","2016",0
"Cantagalo","Indígena","2017",0
"Cantagalo","Indígena","2018",0
"Cantagalo","Indígena","2019",0
"Cantagalo","Indígena","2020",0
"Cantagalo","Indígena","2021",0
"Cantagalo","Indígena","2022",0
"Cantagalo","Indígena","2023",0
"Cantagalo","Indígena","2024",26
"Cantagalo","Indígena","2025",1
"Cantagalo","Ignorado","2015",8
"Cantagalo","Ignorado","2016",1515
"Cantagalo","Ignorado","2017",0
"Cantagalo","Ignorado","2018",0
"Cantagalo","Ignorado","2019",0
"Cantagalo","Ignorado","2020",0
"Cantagalo","Ignorado","2021",0
"Cantagalo","Ignorado","2022",0
"Cantagalo","Ignorado","2023",3
"Cantagalo","Ignorado","2024",1302
"Cantagalo","Ignorado","2025",19
"Carapebus","Branca","2015",3
"Carapebus","Branca","2016",3
"Carapebus","Branca","2017",0
"Carapebus","Branca","2018",0
"Carapebus","Branca","2019",0
"Carapebus","Branca","2020",0
"Carapebus","Branca","2021",0
"Carapebus","Branca","2022",11
"Carapebus","Branca","2023",6
"Carapebus","Branca","2024",23
"Carapebus","Branca","2025",1
"Carapebus","Preta","2015",0
"Carapebus","Preta","2016",0
"Carapebus","Preta","2017",0
"Carapebus","Preta","2018",0
"Carapebus","Preta","2019",0
"Carapebus","Preta","2020",0
"Carapebus","Preta","2021",0
"Carapebus","Preta","2022",3
"Carapebus","Preta","2023",5
"Carapebus","Preta","2024",18
"Carapebus","Preta","2025",1
"Carapebus","Amarela","2015",0
"Carapebus","Amarela","2016",0
"Carapebus","Amarela","2017",0
"Carapebus","Amarela","2018",0
"Carapebus","Amarela","2019",0
"Carapebus","Amarela","2020",0
"Carapebus","Amarela","2021",0
"Carapebus","Amarela","2022",2
"Carapebus","Amarela","2023",3
"Carapebus","Amarela","2024",0
"Carapebus","Amarela","2025",0
"Carapebus","Parda","2015",5
"Carapebus","Parda","2016",3
"Carapebus","Parda","2017",0
"Carapebus","Parda","2018",0
"Carapebus","Parda","2019",1
"Carapebus","Parda","2020",1
"Carapebus","Parda","2021",0
"Carapebus","Parda","2022",31
"Carapebus","Parda","2023",8
"Carapebus","Parda","2024",36
"Carapebus","Parda","2025",2
"Carapebus","Indígena","2015",0
"Carapebus","Indígena","2016",0
"Carapebus","Indígena","2017",0
"Carapebus","Indígena","2018",0
"Carapebus","Indígena","2019",0
"Carapebus","Indígena","2020",0
"Carapebus","Indígena","2021",0
"Carapebus","Indígena","2022",0
"Carapebus","Indígena","2023",4
"Carapebus","Indígena","2024",1
"Carapebus","Indígena","2025",0
"Carapebus","Ignorado","2015",218
"Carapebus","Ignorado","2016",196
"Carapebus","Ignorado","2017",0
"Carapebus","Ignorado","2018",0
"Carapebus","Ignorado","2019",19
"Carapebus","Ignorado","2020",0
"Carapebus","Ignorado","2021",0
"Carapebus","Ignorado","2022",64
"Carapebus","Ignorado","2023",93
"Carapebus","Ignorado","2024",54
"Carapebus","Ignorado","2025",2
"Cardoso Moreira","Branca","2015",2
"Cardoso Moreira","Branca","2016",119
"Cardoso Moreira","Branca","2017",0
"Cardoso Moreira","Branca","2018",4
"Cardoso Moreira","Branca","2019",7
"Cardoso Moreira","Branca","2020",9
"Cardoso Moreira","Branca","2021",4
"Cardoso Moreira","Branca","2022",44
"Cardoso Moreira","Branca","2023",12
"Cardoso Moreira","Branca","2024",142
"Cardoso Moreira","Branca","2025",25
"Cardoso Moreira","Preta","2015",0
"Cardoso Moreira","Preta","2016",3
"Cardoso Moreira","Preta","2017",0
"Cardoso Moreira","Preta","2018",2
"Cardoso Moreira","Preta","2019",1
"Cardoso Moreira","Preta","2020",0
"Cardoso Moreira","Preta","2021",1
"Cardoso Moreira","Preta","2022",2
"Cardoso Moreira","Preta","2023",2
"Cardoso Moreira","Preta","2024",41
"Cardoso Moreira","Preta","2025",3
"Cardoso Moreira","Amarela","2015",0
"Cardoso Moreira","Amarela","2016",0
"Cardoso Moreira","Amarela","2017",0
"Cardoso Moreira","Amarela","2018",0
"Cardoso Moreira","Amarela","2019",0
"Cardoso Moreira","Amarela","2020",0
"Cardoso Moreira","Amarela","2021",0
"Cardoso Moreira","Amarela","2022",0
"Cardoso Moreira","Amarela","2023",0
"Cardoso Moreira","Amarela","2024",1
"Cardoso Moreira","Amarela","2025",0
"Cardoso Moreira","Parda","2015",1
"Cardoso Moreira","Parda","2016",1
"Cardoso Moreira","Parda","2017",0
"Cardoso Moreira","Parda","2018",5
"Cardoso Moreira","Parda","2019",2
"Cardoso Moreira","Parda","2020",0
"Cardoso Moreira","Parda","2021",2
"Cardoso Moreira","Parda","2022",3
"Cardoso Moreira","Parda","2023",3
"Cardoso Moreira","Parda","2024",25
"Cardoso Moreira","Parda","2025",9
"Cardoso Moreira","Indígena","2015",0
"Cardoso Moreira","Indígena","2016",0
"Cardoso Moreira","Indígena","2017",0
"Cardoso Moreira","Indígena","2018",0
"Cardoso Moreira","Indígena","2019",0
"Cardoso Moreira","Indígena","2020",0
"Cardoso Moreira","Indígena","2021",0
"Cardoso Moreira","Indígena","2022",0
"Cardoso Moreira","Indígena","2023",0
"Cardoso Moreira","Indígena","2024",0
"Cardoso Moreira","Indígena","2025",0
"Cardoso Moreira","Ignorado","2015",35
"Cardoso Moreira","Ignorado","2016",251
"Cardoso Moreira","Ignorado","2017",2
"Cardoso Moreira","Ignorado","2018",0
"Cardoso Moreira","Ignorado","2019",7
"Cardoso Moreira","Ignorado","2020",4
"Cardoso Moreira","Ignorado","2021",5
"Cardoso Moreira","Ignorado","2022",5
"Cardoso Moreira","Ignorado","2023",3
"Cardoso Moreira","Ignorado","2024",11
"Cardoso Moreira","Ignorado","2025",0
"Carmo","Branca","2015",24
"Carmo","Branca","2016",566
"Carmo","Branca","2017",0
"Carmo","Branca","2018",2
"Carmo","Branca","2019",4
"Carmo","Branca","2020",2
"Carmo","Branca","2021",0
"Carmo","Branca","2022",77
"Carmo","Branca","2023",10
"Carmo","Branca","2024",514
"Carmo","Branca","2025",395
"Carmo","Preta","2015",14
"Carmo","Preta","2016",99
"Carmo","Preta","2017",0
"Carmo","Preta","2018",1
"Carmo","Preta","2019",1
"Carmo","Preta","2020",0
"Carmo","Preta","2021",1
"Carmo","Preta","2022",10
"Carmo","Preta","2023",3
"Carmo","Preta","2024",164
"Carmo","Preta","2025",126
"Carmo","Amarela","2015",0
"Carmo","Amarela","2016",1
"Carmo","Amarela","2017",0
"Carmo","Amarela","2018",0
"Carmo","Amarela","2019",0
"Carmo","Amarela","2020",0
"Carmo","Amarela","2021",0
"Carmo","Amarela","2022",0
"Carmo","Amarela","2023",0
"Carmo","Amarela","2024",8
"Carmo","Amarela","2025",1
"Carmo","Parda","2015",4
"Carmo","Parda","2016",64
"Carmo","Parda","2017",0
"Carmo","Parda","2018",1
"Carmo","Parda","2019",1
"Carmo","Parda","2020",0
"Carmo","Parda","2021",0
"Carmo","Parda","2022",14
"Carmo","Parda","2023",8
"Carmo","Parda","2024",214
"Carmo","Parda","2025",524
"Carmo","Indígena","2015",0
"Carmo","Indígena","2016",0
"Carmo","Indígena","2017",0
"Carmo","Indígena","2018",0
"Carmo","Indígena","2019",0
"Carmo","Indígena","2020",0
"Carmo","Indígena","2021",0
"Carmo","Indígena","2022",0
"Carmo","Indígena","2023",0
"Carmo","Indígena","2024",0
"Carmo","Indígena","2025",3
"Carmo","Ignorado","2015",0
"Carmo","Ignorado","2016",6
"Carmo","Ignorado","2017",0
"Carmo","Ignorado","2018",0
"Carmo","Ignorado","2019",0
"Carmo","Ignorado","2020",0
"Carmo","Ignorado","2021",0
"Carmo","Ignorado","2022",8
"Carmo","Ignorado","2023",2
"Carmo","Ignorado","2024",100
"Carmo","Ignorado","2025",7
"Casimiro de Abreu","Branca","2015",1
"Casimiro de Abreu","Branca","2016",5
"Casimiro de Abreu","Branca","2017",0
"Casimiro de Abreu","Branca","2018",1
"Casimiro de Abreu","Branca","2019",1
"Casimiro de Abreu","Branca","2020",0
"Casimiro de Abreu","Branca","2021",2
"Casimiro de Abreu","Branca","2022",7
"Casimiro de Abreu","Branca","2023",23
"Casimiro de Abreu","Branca","2024",165
"Casimiro de Abreu","Branca","2025",7
"Casimiro de Abreu","Preta","2015",0
"Casimiro de Abreu","Preta","2016",0
"Casimiro de Abreu","Preta","2017",0
"Casimiro de Abreu","Preta","2018",0
"Casimiro de Abreu","Preta","2019",1
"Casimiro de Abreu","Preta","2020",0
"Casimiro de Abreu","Preta","2021",0
"Casimiro de Abreu","Preta","2022",2
"Casimiro de Abreu","Preta","2023",8
"Casimiro de Abreu","Preta","2024",43
"Casimiro de Abreu","Preta","2025",1
"Casimiro de Abreu","Amarela","2015",0
"Casimiro de Abreu","Amarela","2016",0
"Casimiro de Abreu","Amarela","2017",0
"Casimiro de Abreu","Amarela","2018",0
"Casimiro de Abreu","Amarela","2019",0
"Casimiro de Abreu","Amarela","2020",0
"Casimiro de Abreu","Amarela","2021",0
"Casimiro de Abreu","Amarela","2022",0
"Casimiro de Abreu","Amarela","2023",1
"Casimiro de Abreu","Amarela","2024",2
"Casimiro de Abreu","Amarela","2025",2
"Casimiro de Abreu","Parda","2015",2
"Casimiro de Abreu","Parda","2016",1
"Casimiro de Abreu","Parda","2017",1
"Casimiro de Abreu","Parda","2018",0
"Casimiro de Abreu","Parda","2019",3
"Casimiro de Abreu","Parda","2020",0
"Casimiro de Abreu","Parda","2021",1
"Casimiro de Abreu","Parda","2022",12
"Casimiro de Abreu","Parda","2023",13
